genome_id,antibiotic,measurement_sign,measurement,measurement_unit,laboratory_typing_method,testing_standard,pmid
g1307.8008,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8008,lincomycin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8008,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8008,penicillin,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.8008,spectinomycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8008,tetracycline,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8008,tiamulin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.8008,tilmicosin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8008,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8008,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8009,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8009,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8009,ceftiofur,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8009,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8009,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8009,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8009,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8009,lincomycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8009,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8009,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8009,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8009,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8009,tiamulin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8009,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.8009,trimethoprim,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8009,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8010,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8010,cefquinome,,0.004,mg/L,MIC,CLSI,[34493269]
g1307.8010,ceftiofur,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8010,doxycycline,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8010,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8010,erythromycin,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.8010,florfenicol,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8010,lincomycin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8010,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8010,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8010,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8010,tetracycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8010,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8010,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.8010,trimethoprim,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8010,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8011,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8011,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.8011,ceftiofur,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.8011,doxycycline,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8011,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8011,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8011,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8011,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8011,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8011,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8011,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.8011,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8011,tiamulin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8011,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8011,trimethoprim,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8011,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8012,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8012,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.8012,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8012,doxycycline,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8012,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8012,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8012,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8012,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8012,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8012,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8012,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8012,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8012,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8012,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8012,trimethoprim,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8012,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8013,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8013,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.8013,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8013,doxycycline,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8013,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8013,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8013,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8013,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8013,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8013,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8013,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8013,tetracycline,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8013,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8013,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8013,trimethoprim,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8013,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8014,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.8014,ceftiofur,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,enrofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8014,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,lincomycin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,marbofloxacin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,penicillin,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.8014,spectinomycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,tilmicosin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,trimethoprim,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8014,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8015,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8015,cefquinome,,0.008,mg/L,MIC,CLSI,[34493269]
g1307.8015,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8015,doxycycline,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8015,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8015,erythromycin,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.8015,florfenicol,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8015,lincomycin,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8015,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8015,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8015,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8015,tetracycline,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8015,tiamulin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8015,tilmicosin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8015,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8015,tylosin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8016,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8016,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8016,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8016,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8016,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8016,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8016,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8016,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8016,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8016,penicillin,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.8016,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8016,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8016,tiamulin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8016,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8016,trimethoprim,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8016,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8017,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8017,cefquinome,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.8017,ceftiofur,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8017,doxycycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8017,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8017,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8017,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8017,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8017,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8017,penicillin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8017,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.8017,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8017,tiamulin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8017,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8017,trimethoprim,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8017,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8018,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8018,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8018,ceftiofur,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8018,doxycycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8018,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8018,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8018,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8018,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8018,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8018,penicillin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8018,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.8018,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8018,tiamulin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8018,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8018,trimethoprim,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8018,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8019,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8019,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8019,ceftiofur,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8019,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8019,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8019,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8019,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8019,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8019,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8019,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8019,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.8019,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8019,tiamulin,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8019,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8019,trimethoprim,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8019,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8020,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8020,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.8020,ceftiofur,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8020,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8020,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8020,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8020,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8020,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8020,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8020,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8020,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.8020,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8020,tiamulin,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8020,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8020,trimethoprim,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8020,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8021,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8021,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8021,ceftiofur,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8021,doxycycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8021,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8021,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8021,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8021,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8021,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8021,penicillin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8021,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.8021,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8021,tiamulin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8021,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8021,trimethoprim,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8021,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8022,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8022,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8022,ceftiofur,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8022,doxycycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8022,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8022,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8022,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8022,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8022,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8022,penicillin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8022,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.8022,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8022,tiamulin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8022,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8022,trimethoprim,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8022,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8023,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8023,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8023,ceftiofur,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8023,doxycycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8023,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8023,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8023,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8023,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8023,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8023,penicillin,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8023,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.8023,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8023,tiamulin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8023,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8023,trimethoprim,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8023,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8024,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8024,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8024,ceftiofur,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8024,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8024,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8024,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8024,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8024,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8024,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8024,penicillin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8024,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.8024,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8024,tiamulin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8024,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8024,trimethoprim,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8024,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8025,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8025,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8025,ceftiofur,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8025,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8025,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8025,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8025,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8025,lincomycin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8025,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8025,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8025,spectinomycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8025,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8025,tiamulin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.8025,tilmicosin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8025,trimethoprim,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8025,tylosin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8026,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8026,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8026,ceftiofur,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8026,doxycycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8026,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8026,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8026,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8026,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8026,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8026,penicillin,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8026,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.8026,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8026,tiamulin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8026,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8026,trimethoprim,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8026,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8027,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8027,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.8027,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8027,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8027,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8027,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8027,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8027,lincomycin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8027,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8027,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8027,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8027,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8027,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8027,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.8027,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8027,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8028,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8028,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8028,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8028,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8028,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8028,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8028,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8028,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8028,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8028,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8028,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8028,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8028,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8028,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8028,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8028,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8029,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8029,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8029,ceftiofur,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.8029,doxycycline,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8029,enrofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8029,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8029,florfenicol,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.8029,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8029,marbofloxacin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8029,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8029,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8029,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8029,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8029,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8029,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.8029,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.8030,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8030,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8030,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.8030,doxycycline,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.8030,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.8030,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.8030,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.8030,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8030,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8030,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.8030,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.8030,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.8030,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.8030,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.8030,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.8030,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
