genome_id,antibiotic,call
g1307.7771,spectinomycin,susceptible
g1307.7772,spectinomycin,susceptible
g1307.7773,spectinomycin,susceptible
g1307.7774,spectinomycin,non-susceptible
g1307.7775,spectinomycin,susceptible
g1307.7776,spectinomycin,non-susceptible
g1307.7777,spectinomycin,susceptible
g1307.7778,spectinomycin,susceptible
g1307.7779,spectinomycin,susceptible
g1307.7780,spectinomycin,susceptible
g1307.7781,spectinomycin,non-susceptible
g1307.7782,spectinomycin,susceptible
g1307.7783,spectinomycin,susceptible
g1307.7784,spectinomycin,susceptible
g1307.7785,spectinomycin,susceptible
g1307.7786,spectinomycin,non-susceptible
g1307.7787,spectinomycin,susceptible
g1307.7788,spectinomycin,susceptible
g1307.7789,spectinomycin,susceptible
g1307.7790,spectinomycin,susceptible
g1307.7791,spectinomycin,susceptible
g1307.7792,spectinomycin,non-susceptible
g1307.7793,spectinomycin,susceptible
g1307.7794,spectinomycin,susceptible
g1307.7795,spectinomycin,susceptible
g1307.7796,spectinomycin,susceptible
g1307.7797,spectinomycin,susceptible
g1307.7798,spectinomycin,susceptible
g1307.7799,spectinomycin,susceptible
g1307.7800,spectinomycin,susceptible
g1307.7801,spectinomycin,non-susceptible
g1307.7802,spectinomycin,susceptible
g1307.7803,spectinomycin,susceptible
g1307.7804,spectinomycin,susceptible
g1307.7805,spectinomycin,susceptible
g1307.7806,spectinomycin,susceptible
g1307.7807,spectinomycin,susceptible
g1307.7808,spectinomycin,susceptible
g1307.7809,spectinomycin,susceptible
g1307.7810,spectinomycin,susceptible
g1307.7811,spectinomycin,susceptible
g1307.7812,spectinomycin,susceptible
g1307.7813,spectinomycin,susceptible
g1307.7814,spectinomycin,susceptible
g1307.7815,spectinomycin,susceptible
g1307.7816,spectinomycin,non-susceptible
g1307.7817,spectinomycin,susceptible
g1307.7818,spectinomycin,susceptible
g1307.7819,spectinomycin,susceptible
g1307.7820,spectinomycin,non-susceptible
g1307.7821,spectinomycin,susceptible
g1307.7822,spectinomycin,susceptible
g1307.7823,spectinomycin,susceptible
g1307.7824,spectinomycin,susceptible
g1307.7825,spectinomycin,non-susceptible
g1307.7826,spectinomycin,susceptible
g1307.7827,spectinomycin,susceptible
g1307.7828,spectinomycin,susceptible
g1307.7829,spectinomycin,susceptible
g1307.7830,spectinomycin,susceptible
g1307.7831,spectinomycin,susceptible
g1307.7832,spectinomycin,non-susceptible
g1307.7833,spectinomycin,susceptible
g1307.7834,spectinomycin,susceptible
g1307.7835,spectinomycin,susceptible
g1307.7836,spectinomycin,susceptible
g1307.7837,spectinomycin,susceptible
g1307.7838,spectinomycin,non-susceptible
g1307.7839,spectinomycin,susceptible
g1307.7840,spectinomycin,susceptible
g1307.7841,spectinomycin,susceptible
g1307.7842,spectinomycin,susceptible
g1307.7843,spectinomycin,susceptible
g1307.7844,spectinomycin,susceptible
g1307.7845,spectinomycin,non-susceptible
g1307.7846,spectinomycin,susceptible
g1307.7847,spectinomycin,non-susceptible
g1307.7848,spectinomycin,susceptible
g1307.7849,spectinomycin,susceptible
g1307.7850,spectinomycin,non-susceptible
g1307.7851,spectinomycin,non-susceptible
g1307.7852,spectinomycin,susceptible
g1307.7853,spectinomycin,susceptible
g1307.7854,spectinomycin,susceptible
g1307.7855,spectinomycin,susceptible
g1307.7856,spectinomycin,susceptible
g1307.7857,spectinomycin,susceptible
g1307.7858,spectinomycin,susceptible
g1307.7859,spectinomycin,susceptible
g1307.7860,spectinomycin,susceptible
g1307.7861,spectinomycin,susceptible
g1307.7862,spectinomycin,susceptible
g1307.7863,spectinomycin,susceptible
g1307.7864,spectinomycin,susceptible
g1307.7865,spectinomycin,susceptible
g1307.7866,spectinomycin,susceptible
g1307.7867,spectinomycin,susceptible
g1307.7868,spectinomycin,susceptible
g1307.7869,spectinomycin,susceptible
g1307.7870,spectinomycin,susceptible
g1307.7871,spectinomycin,susceptible
g1307.7872,spectinomycin,susceptible
g1307.7873,spectinomycin,susceptible
g1307.7874,spectinomycin,susceptible
g1307.7875,spectinomycin,susceptible
g1307.7876,spectinomycin,susceptible
g1307.7877,spectinomycin,susceptible
g1307.7878,spectinomycin,susceptible
g1307.7879,spectinomycin,susceptible
g1307.7880,spectinomycin,non-susceptible
g1307.7881,spectinomycin,susceptible
g1307.7882,spectinomycin,susceptible
g1307.7883,spectinomycin,susceptible
g1307.7884,spectinomycin,susceptible
g1307.7885,spectinomycin,susceptible
g1307.7886,spectinomycin,susceptible
g1307.7887,spectinomycin,susceptible
g1307.7888,spectinomycin,susceptible
g1307.7889,spectinomycin,susceptible
g1307.7890,spectinomycin,susceptible
g1307.7891,spectinomycin,susceptible
g1307.7892,spectinomycin,susceptible
g1307.7893,spectinomycin,susceptible
g1307.7894,spectinomycin,susceptible
g1307.7895,spectinomycin,susceptible
g1307.7896,spectinomycin,susceptible
g1307.7897,spectinomycin,susceptible
g1307.7898,spectinomycin,non-susceptible
g1307.7899,spectinomycin,susceptible
g1307.7900,spectinomycin,susceptible
g1307.7901,spectinomycin,susceptible
g1307.7902,spectinomycin,susceptible
g1307.7903,spectinomycin,susceptible
g1307.7904,spectinomycin,susceptible
g1307.7905,spectinomycin,susceptible
g1307.7906,spectinomycin,susceptible
g1307.7907,spectinomycin,susceptible
g1307.7908,spectinomycin,susceptible
g1307.7909,spectinomycin,susceptible
g1307.7910,spectinomycin,susceptible
g1307.7911,spectinomycin,susceptible
g1307.7912,spectinomycin,susceptible
g1307.7913,spectinomycin,susceptible
g1307.7914,spectinomycin,non-susceptible
g1307.7915,spectinomycin,susceptible
g1307.7916,spectinomycin,susceptible
g1307.7917,spectinomycin,susceptible
g1307.7918,spectinomycin,susceptible
g1307.7919,spectinomycin,susceptible
g1307.7920,spectinomycin,susceptible
g1307.7921,spectinomycin,susceptible
g1307.7922,spectinomycin,susceptible
g1307.7923,spectinomycin,susceptible
g1307.7924,spectinomycin,susceptible
g1307.7925,spectinomycin,susceptible
g1307.7926,spectinomycin,susceptible
g1307.7927,spectinomycin,susceptible
g1307.7928,spectinomycin,susceptible
g1307.7929,spectinomycin,susceptible
g1307.7930,spectinomycin,susceptible
g1307.7931,spectinomycin,susceptible
g1307.7932,spectinomycin,susceptible
g1307.7933,spectinomycin,susceptible
g1307.7934,spectinomycin,susceptible
g1307.7935,spectinomycin,susceptible
g1307.7936,spectinomycin,susceptible
g1307.7937,spectinomycin,susceptible
g1307.7938,spectinomycin,susceptible
g1307.7939,spectinomycin,susceptible
g1307.7940,spectinomycin,susceptible
g1307.7941,spectinomycin,susceptible
g1307.7942,spectinomycin,susceptible
g1307.7943,spectinomycin,susceptible
g1307.7944,spectinomycin,susceptible
g1307.7945,spectinomycin,susceptible
g1307.7946,spectinomycin,susceptible
g1307.7947,spectinomycin,susceptible
g1307.7948,spectinomycin,susceptible
g1307.7949,spectinomycin,susceptible
g1307.7950,spectinomycin,susceptible
g1307.7951,spectinomycin,susceptible
g1307.7952,spectinomycin,susceptible
g1307.7953,spectinomycin,susceptible
g1307.7954,spectinomycin,susceptible
g1307.7955,spectinomycin,susceptible
g1307.7956,spectinomycin,susceptible
g1307.7957,spectinomycin,susceptible
g1307.7958,spectinomycin,susceptible
g1307.7959,spectinomycin,susceptible
g1307.7960,spectinomycin,susceptible
g1307.7961,spectinomycin,susceptible
g1307.7962,spectinomycin,susceptible
g1307.7963,spectinomycin,susceptible
g1307.7964,spectinomycin,susceptible
g1307.7965,spectinomycin,susceptible
g1307.7966,spectinomycin,susceptible
g1307.7967,spectinomycin,susceptible
g1307.7968,spectinomycin,susceptible
g1307.7969,spectinomycin,susceptible
g1307.7970,spectinomycin,susceptible
g1307.7971,spectinomycin,susceptible
g1307.7972,spectinomycin,non-susceptible
g1307.7973,spectinomycin,susceptible
g1307.7974,spectinomycin,non-susceptible
g1307.7975,spectinomycin,susceptible
g1307.7976,spectinomycin,susceptible
g1307.7977,spectinomycin,non-susceptible
g1307.7978,spectinomycin,susceptible
g1307.7979,spectinomycin,susceptible
g1307.7980,spectinomycin,susceptible
g1307.7981,spectinomycin,non-susceptible
g1307.7982,spectinomycin,susceptible
g1307.7983,spectinomycin,susceptible
g1307.7984,spectinomycin,susceptible
g1307.7985,spectinomycin,susceptible
g1307.7986,spectinomycin,susceptible
g1307.7987,spectinomycin,susceptible
g1307.7988,spectinomycin,susceptible
g1307.7989,spectinomycin,susceptible
g1307.7990,spectinomycin,susceptible
g1307.7991,spectinomycin,susceptible
g1307.7992,spectinomycin,susceptible
g1307.7993,spectinomycin,susceptible
g1307.7994,spectinomycin,susceptible
g1307.7995,spectinomycin,susceptible
g1307.7996,spectinomycin,susceptible
g1307.7997,spectinomycin,susceptible
g1307.7998,spectinomycin,susceptible
g1307.7999,spectinomycin,susceptible
g1307.8000,spectinomycin,susceptible
g1307.8001,spectinomycin,susceptible
g1307.8002,spectinomycin,susceptible
g1307.8003,spectinomycin,susceptible
g1307.8004,spectinomycin,susceptible
g1307.8005,spectinomycin,susceptible
g1307.8006,spectinomycin,susceptible
g1307.8007,spectinomycin,susceptible
g1307.8008,spectinomycin,susceptible
g1307.8009,spectinomycin,susceptible
g1307.8010,spectinomycin,susceptible
g1307.8011,spectinomycin,non-susceptible
g1307.8012,spectinomycin,susceptible
g1307.8013,spectinomycin,susceptible
g1307.8014,spectinomycin,susceptible
g1307.8015,spectinomycin,susceptible
g1307.8016,spectinomycin,susceptible
g1307.8017,spectinomycin,non-susceptible
g1307.8018,spectinomycin,non-susceptible
g1307.8019,spectinomycin,non-susceptible
g1307.8020,spectinomycin,non-susceptible
g1307.8021,spectinomycin,non-susceptible
g1307.8022,spectinomycin,non-susceptible
g1307.8023,spectinomycin,non-susceptible
g1307.8024,spectinomycin,non-susceptible
g1307.8025,spectinomycin,susceptible
g1307.8026,spectinomycin,non-susceptible
g1307.8027,spectinomycin,susceptible
g1307.8028,spectinomycin,susceptible
g1307.8029,spectinomycin,susceptible
g1307.8030,spectinomycin,susceptible
g1307.8031,spectinomycin,susceptible
g1307.8032,spectinomycin,susceptible
g1307.8033,spectinomycin,susceptible
g1307.8034,spectinomycin,susceptible
g1307.8035,spectinomycin,susceptible
g1307.8036,spectinomycin,susceptible
g1307.8037,spectinomycin,susceptible
g1307.8038,spectinomycin,non-susceptible
g1307.8039,spectinomycin,non-susceptible
g1307.8040,spectinomycin,susceptible
g1307.8041,spectinomycin,susceptible
g1307.8042,spectinomycin,susceptible
g1307.8043,spectinomycin,susceptible
g1307.8044,spectinomycin,susceptible
g1307.8045,spectinomycin,susceptible
g1307.8046,spectinomycin,susceptible
g1307.8047,spectinomycin,susceptible
g1307.8048,spectinomycin,susceptible
g1307.8049,spectinomycin,susceptible
g1307.8050,spectinomycin,susceptible
g1307.8051,spectinomycin,susceptible
g1307.8052,spectinomycin,susceptible
g1307.8053,spectinomycin,susceptible
g1307.8054,spectinomycin,susceptible
g1307.8055,spectinomycin,susceptible
g1307.8056,spectinomycin,susceptible
g1307.8057,spectinomycin,susceptible
g1307.8058,spectinomycin,susceptible
g1307.8059,spectinomycin,susceptible
g1307.8060,spectinomycin,susceptible
g1307.8061,spectinomycin,susceptible
g1307.8062,spectinomycin,susceptible
g1307.8063,spectinomycin,susceptible
g1307.8064,spectinomycin,susceptible
g1307.8065,spectinomycin,susceptible
g1307.8066,spectinomycin,susceptible
g1307.8067,spectinomycin,susceptible
g1307.8068,spectinomycin,susceptible
g1307.8069,spectinomycin,susceptible
g1307.8070,spectinomycin,susceptible
g1307.8071,spectinomycin,susceptible
g1307.8072,spectinomycin,susceptible
g1307.8073,spectinomycin,susceptible
g1307.8074,spectinomycin,susceptible
g1307.8075,spectinomycin,susceptible
g1307.8076,spectinomycin,susceptible
g1307.8077,spectinomycin,susceptible
g1307.8078,spectinomycin,susceptible
g1307.8079,spectinomycin,susceptible
g1307.8080,spectinomycin,susceptible
g1307.8081,spectinomycin,susceptible
g1307.8082,spectinomycin,susceptible
g1307.8083,spectinomycin,susceptible
g1307.8084,spectinomycin,susceptible
g1307.8085,spectinomycin,susceptible
g1307.8086,spectinomycin,susceptible
g1307.8087,spectinomycin,susceptible
g1307.8088,spectinomycin,susceptible
g1307.8089,spectinomycin,susceptible
g1307.8090,spectinomycin,susceptible
g1307.8091,spectinomycin,non-susceptible
g1307.8092,spectinomycin,susceptible
g1307.8093,spectinomycin,susceptible
g1307.8094,spectinomycin,susceptible
g1307.8095,spectinomycin,susceptible
g1307.8096,spectinomycin,susceptible
g1307.8097,spectinomycin,susceptible
g1307.8098,spectinomycin,susceptible
g1307.8099,spectinomycin,susceptible
g1307.8100,spectinomycin,susceptible
g1307.8101,spectinomycin,susceptible
g1307.8102,spectinomycin,susceptible
g1307.8103,spectinomycin,susceptible
g1307.8104,spectinomycin,susceptible
g1307.8105,spectinomycin,susceptible
g1307.8106,spectinomycin,susceptible
g1307.8107,spectinomycin,susceptible
g1307.8108,spectinomycin,susceptible
g1307.8109,spectinomycin,susceptible
g1307.8110,spectinomycin,susceptible
g1307.8111,spectinomycin,susceptible
g1307.8112,spectinomycin,susceptible
g1307.8113,spectinomycin,susceptible
g1307.8114,spectinomycin,susceptible
g1307.8115,spectinomycin,susceptible
g1307.8116,spectinomycin,susceptible
g1307.8117,spectinomycin,susceptible
g1307.8118,spectinomycin,susceptible
g1307.8119,spectinomycin,susceptible
g1307.8120,spectinomycin,susceptible
g1307.8121,spectinomycin,susceptible
g1307.8122,spectinomycin,susceptible
g1307.8123,spectinomycin,susceptible
g1307.8124,spectinomycin,susceptible
g1307.8125,spectinomycin,susceptible
g1307.8126,spectinomycin,susceptible
g1307.8127,spectinomycin,susceptible
g1307.8128,spectinomycin,susceptible
g1307.8129,spectinomycin,susceptible
g1307.8130,spectinomycin,susceptible
g1307.8131,spectinomycin,susceptible
g1307.8132,spectinomycin,susceptible
g1307.8133,spectinomycin,susceptible
g1307.8134,spectinomycin,susceptible
g1307.8135,spectinomycin,susceptible
g1307.8136,spectinomycin,susceptible
g1307.8137,spectinomycin,susceptible
g1307.8138,spectinomycin,susceptible
g1307.8139,spectinomycin,susceptible
g1307.8140,spectinomycin,susceptible
g1307.8141,spectinomycin,susceptible
g1307.8142,spectinomycin,susceptible
g1307.8143,spectinomycin,susceptible
g1307.8144,spectinomycin,susceptible
g1307.8145,spectinomycin,susceptible
g1307.8146,spectinomycin,susceptible
g1307.8147,spectinomycin,susceptible
g1307.8148,spectinomycin,susceptible
g1307.8149,spectinomycin,susceptible
g1307.8150,spectinomycin,susceptible
g1307.8151,spectinomycin,susceptible
g1307.8152,spectinomycin,susceptible
g1307.8153,spectinomycin,susceptible
g1307.8154,spectinomycin,susceptible
g1307.8155,spectinomycin,susceptible
g1307.8156,spectinomycin,susceptible
g1307.8157,spectinomycin,susceptible
g1307.8158,spectinomycin,susceptible
g1307.8159,spectinomycin,susceptible
g1307.8160,spectinomycin,susceptible
g1307.8161,spectinomycin,susceptible
g1307.8162,spectinomycin,non-susceptible
g1307.8163,spectinomycin,non-susceptible
g1307.8164,spectinomycin,non-susceptible
g1307.8165,spectinomycin,non-susceptible
g1307.8166,spectinomycin,non-susceptible
g1307.8167,spectinomycin,non-susceptible
g1307.8168,spectinomycin,non-susceptible
g1307.8169,spectinomycin,non-susceptible
g1307.8170,spectinomycin,non-susceptible
g1307.8171,spectinomycin,non-susceptible
g1307.8172,spectinomycin,non-susceptible
g1307.8173,spectinomycin,non-susceptible
g1307.8174,spectinomycin,non-susceptible
g1307.8175,spectinomycin,susceptible
g1307.8176,spectinomycin,susceptible
g1307.8177,spectinomycin,non-susceptible
g1307.8178,spectinomycin,susceptible
g1307.8179,spectinomycin,susceptible
g1307.7503,amoxicillin,susceptible
g1307.7504,amoxicillin,susceptible
g1307.7505,amoxicillin,susceptible
g1307.7506,amoxicillin,susceptible
g1307.7507,amoxicillin,susceptible
g1307.7508,amoxicillin,susceptible
g1307.7509,amoxicillin,susceptible
g1307.7510,amoxicillin,susceptible
g1307.7511,amoxicillin,susceptible
g1307.7512,amoxicillin,susceptible
g1307.7513,amoxicillin,susceptible
g1307.7514,amoxicillin,susceptible
g1307.7515,amoxicillin,susceptible
g1307.7516,amoxicillin,susceptible
g1307.7517,amoxicillin,susceptible
g1307.7518,amoxicillin,susceptible
g1307.7519,amoxicillin,susceptible
g1307.7520,amoxicillin,susceptible
g1307.7521,amoxicillin,susceptible
g1307.7522,amoxicillin,susceptible
g1307.7523,amoxicillin,susceptible
g1307.7524,amoxicillin,susceptible
g1307.7525,amoxicillin,susceptible
g1307.7526,amoxicillin,susceptible
g1307.7527,amoxicillin,susceptible
g1307.7528,amoxicillin,susceptible
g1307.7529,amoxicillin,susceptible
g1307.7530,amoxicillin,susceptible
g1307.7531,amoxicillin,susceptible
g1307.7532,amoxicillin,susceptible
g1307.7533,amoxicillin,susceptible
g1307.7534,amoxicillin,susceptible
g1307.7535,amoxicillin,susceptible
g1307.7536,amoxicillin,susceptible
g1307.7537,amoxicillin,susceptible
g1307.7538,amoxicillin,susceptible
g1307.7539,amoxicillin,susceptible
g1307.7540,amoxicillin,susceptible
g1307.7541,amoxicillin,susceptible
g1307.7542,amoxicillin,susceptible
g1307.7543,amoxicillin,susceptible
g1307.7544,amoxicillin,susceptible
g1307.7545,amoxicillin,susceptible
g1307.7546,amoxicillin,susceptible
g1307.7547,amoxicillin,susceptible
g1307.7548,amoxicillin,susceptible
g1307.7549,amoxicillin,susceptible
g1307.7550,amoxicillin,susceptible
g1307.7551,amoxicillin,susceptible
g1307.7552,amoxicillin,susceptible
g1307.7553,amoxicillin,susceptible
g1307.7554,amoxicillin,susceptible
g1307.7555,amoxicillin,non-susceptible
g1307.7556,amoxicillin,susceptible
g1307.7557,amoxicillin,susceptible
g1307.7558,amoxicillin,susceptible
g1307.7559,amoxicillin,susceptible
g1307.7560,amoxicillin,susceptible
g1307.7561,amoxicillin,susceptible
g1307.7562,amoxicillin,susceptible
g1307.7563,amoxicillin,susceptible
g1307.7564,amoxicillin,susceptible
g1307.7565,amoxicillin,susceptible
g1307.7566,amoxicillin,susceptible
g1307.7567,amoxicillin,susceptible
g1307.7568,amoxicillin,susceptible
g1307.7569,amoxicillin,susceptible
g1307.7570,amoxicillin,susceptible
g1307.7571,amoxicillin,susceptible
g1307.7572,amoxicillin,susceptible
g1307.7573,amoxicillin,susceptible
g1307.7574,amoxicillin,susceptible
g1307.7575,amoxicillin,susceptible
g1307.7576,amoxicillin,susceptible
g1307.7577,amoxicillin,susceptible
g1307.7578,amoxicillin,susceptible
g1307.7579,amoxicillin,susceptible
g1307.7580,amoxicillin,susceptible
g1307.7581,amoxicillin,susceptible
g1307.7582,amoxicillin,susceptible
g1307.7583,amoxicillin,susceptible
g1307.7584,amoxicillin,susceptible
g1307.7585,amoxicillin,susceptible
g1307.7586,amoxicillin,susceptible
g1307.7587,amoxicillin,susceptible
g1307.7588,amoxicillin,susceptible
g1307.7589,amoxicillin,susceptible
g1307.7590,amoxicillin,susceptible
g1307.7591,amoxicillin,susceptible
g1307.7592,amoxicillin,susceptible
g1307.7593,amoxicillin,non-susceptible
g1307.7594,amoxicillin,susceptible
g1307.7595,amoxicillin,susceptible
g1307.7596,amoxicillin,susceptible
g1307.7597,amoxicillin,susceptible
g1307.7598,amoxicillin,susceptible
g1307.7599,amoxicillin,susceptible
g1307.7600,amoxicillin,susceptible
g1307.7601,amoxicillin,susceptible
g1307.7602,amoxicillin,susceptible
g1307.7603,amoxicillin,susceptible
g1307.7604,amoxicillin,susceptible
g1307.7605,amoxicillin,susceptible
g1307.7606,amoxicillin,susceptible
g1307.7607,amoxicillin,susceptible
g1307.7608,amoxicillin,susceptible
g1307.7609,amoxicillin,susceptible
g1307.7610,amoxicillin,susceptible
g1307.7611,amoxicillin,susceptible
g1307.7612,amoxicillin,susceptible
g1307.7613,amoxicillin,susceptible
g1307.7614,amoxicillin,susceptible
